event_id,ensembl_id,gene_name,gerstberger2014_tf,gerstberger2014_rbp,phenotype,modality
exon:chr1:84640716-84640739:+@exon:chr1:84641482-84641490:+@exon:chr1:84644860-84644921:+,ENSG00000142875,PRKACB,False,False,MN,bimodal
exon:chr1:87346345-87346408:-@exon:chr1:87333736-87333785:-@exon:chr1:87328984-87329288:-,ENSG00000183291,SEP15,False,False,MN,bimodal
exon:chr1:92765751-92765796:+@exon:chr1:92767033-92767147:+@exon:chr1:92769534-92769632:+,ENSG00000122484,RPAP2,False,False,MN,bimodal
exon:chr1:93592789-93592856:+@exon:chr1:93594835-93595005:+@exon:chr1:93599260-93599365:+,ENSG00000143033,MTF2,False,False,MN,bimodal
exon:chr20:10265372-10265420:+@exon:chr20:10273530-10273647:+@exon:chr20:10273809-10273926:+@exon:chr20:10277573-10277698:+,ENSG00000132639,SNAP25,False,False,MN,bimodal
exon:chr20:21283942-21284111:+@exon:chr20:21306917-21307044:+@exon:chr20:21307128-21307239:+,ENSG00000088930,XRN2,False,True,MN,bimodal
exon:chr20:33871979-33872295:-@exon:chr20:33868457-33868632:-@exon:chr20:33867745-33867921:-,ENSG00000242372,EIF6,False,True,MN,bimodal
exon:chr20:34328746-34328759:-@exon:chr20:34328447-34328519:-@exon:chr20:34326890-34326939:-,ENSG00000131051,RBM39,False,True,MN,bimodal
exon:chr20:34359923-34360001:+@exon:chr20:34389413-34389527:+@exon:chr20:34430495-34430666:+,ENSG00000025293,PHF20,True,False,MN,bimodal
exon:chr20:34435272-34435356:+@exon:chr20:34446224-34446303:+@exon:chr20:34450935-34451222:+,ENSG00000025293,PHF20,True,False,MN,bimodal
exon:chr20:34446224-34446303:+@exon:chr20:34450935-34451322:+@exon:chr20:34457360-34457473:+,ENSG00000025293,PHF20,True,False,MN,bimodal
exon:chr20:35864983-35865112:+@exon:chr20:35866805-35866852:+@exon:chr20:35869706-35869820:+,ENSG00000118705,RPN2,False,False,MN,bimodal
exon:chr20:36149621-36149805:+@exon:chr20:36150760-36150840:+@exon:chr20:36151069-36152092:+,ENSG00000053438,NNAT,False,False,MN,bimodal
exon:chr20:42265785-42265893:+@exon:chr20:42271119-42271264:+@exon:chr20:42275576-42275936:+,ENSG00000101052,IFT52,False,False,MN,bimodal
exon:chr20:45985401-45985441:-@exon:chr20:45978605-45978732:-@exon:chr20:45976600-45976670:-,ENSG00000101040,ZMYND8,False,False,MN,bimodal
exon:chr20:45985401-45985443:-@exon:chr20:45984194-45984264:-@exon:chr20:45976600-45976670:-,ENSG00000101040,ZMYND8,False,False,MN,bimodal
exon:chr20:47790732-47790806:-@exon:chr20:47782534-47782822:-@exon:chr20:47770470-47770608:-,ENSG00000124214,STAU1,False,True,MN,bimodal
exon:chr20:47895641-47895745:+@exon:chr20:47897022-47897107:+@exon:chr20:47905582-47905797:+,ENSG00000177410,ZFAS1,False,False,MN,bimodal
exon:chr20:47897022-47897107:+@exon:chr20:47897440-47897501:+@exon:chr20:47905582-47905797:+,ENSG00000177410,ZFAS1,False,False,MN,bimodal
exon:chr21:30380716-30380942:-@exon:chr21:30380561-30380628:-@exon:chr21:30380082-30380444:-,ENSG00000156253,RWDD2B,False,False,MN,bimodal
exon:chr21:30391532-30391671:-@exon:chr21:30381916-30382013:-@exon:chr21:30380716-30380942:-,ENSG00000156253,RWDD2B,False,False,MN,bimodal
exon:chr21:35013987-35014224:-@exon:chr21:35013485-35013611:-@exon:chr21:35003792-35003863:-,ENSG00000205758,CRYZL1,False,False,MN,bimodal
exon:chr21:35445849-35446045:+@exon:chr21:35497641-35497780:+@exon:chr21:35514708-35515334:+,"ENSG00000243927,ENSG00000272657","MRPS6,AP000320.7",,,MN,bimodal
exon:chr21:38528957-38529208:+@exon:chr21:38529463-38529516:+@exon:chr21:38532001-38532047:+,ENSG00000182670,TTC3,False,False,MN,bimodal
exon:chr21:44313375-44313491:+@exon:chr21:44317037-44317157:+@exon:chr21:44328974-44329215:+,ENSG00000160194,NDUFV3,False,False,MN,bimodal
exon:chr21:48055586-48055675:+@exon:chr21:48056351-48056459:+@exon:chr21:48056808-48056902:+,ENSG00000160310,PRMT2,False,False,MN,bimodal
exon:chr22:28254375-28254497:-@exon:chr22:28250842-28250927:-@exon:chr22:28247657-28249651:-,ENSG00000180957,PITPNB,False,False,MN,bimodal
exon:chr22:36155935-36156079:-@exon:chr22:36152152-36152191:-@exon:chr22:36142520-36142608:-,ENSG00000100320,RBFOX2,False,True,MN,bimodal
exon:chr2:153535866-153535986:-@exon:chr2:153535570-153535623:-@exon:chr2:153533965-153533989:-,ENSG00000196504,PRPF40A,False,True,MN,bimodal
exon:chr2:160253856-160253900:-@exon:chr2:160253585-160253611:-@exon:chr2:160252280-160252345:-,ENSG00000123636,BAZ2B,False,True,MN,bimodal
exon:chr2:160261360-160261421:-@exon:chr2:160257110-160257175:-@exon:chr2:160255340-160255405:-,ENSG00000123636,BAZ2B,False,True,MN,bimodal
exon:chr2:160284822-160284930:-@exon:chr2:160284452-160284553:-@exon:chr2:160268943-160269056:-,ENSG00000123636,BAZ2B,False,True,MN,bimodal
exon:chr2:160335086-160335232:-@exon:chr2:160304753-160304920:-@exon:chr2:160303293-160303486:-,ENSG00000123636,BAZ2B,False,True,MN,bimodal
exon:chr2:160335086-160335232:-@exon:chr2:160310124-160310312:-@exon:chr2:160304753-160304920:-,ENSG00000123636,BAZ2B,False,True,MN,bimodal
exon:chr2:160335086-160335232:-@exon:chr2:160310124-160310312:-@exon:chr2:160304753-160304920:-@exon:chr2:160303293-160303486:-,ENSG00000123636,BAZ2B,False,True,MN,bimodal
exon:chr2:160569018-160569172:+@exon:chr2:160585520-160585686:+@exon:chr2:160599572-160599722:+,ENSG00000136536,MARCH7,False,False,MN,bimodal
exon:chr2:166043061-166043064:-@exon:chr2:166036062-166036201:-@exon:chr2:166032641-166032954:-,ENSG00000153253,SCN3A,False,False,MN,bimodal
exon:chr2:170676071-170676153:-@exon:chr2:170671987-170672038:-@exon:chr2:170668324-170669016:-,ENSG00000138382,METTL5,False,True,MN,bimodal
exon:chr2:175994866-175994935:-@exon:chr2:175986172-175986268:-@exon:chr2:175982979-175983097:-,ENSG00000115966,ATF2,True,False,MN,bimodal
exon:chr2:179315693-179315878:-@exon:chr2:179314969-179315138:-@exon:chr2:179312232-179312313:-,ENSG00000180228,PRKRA,False,True,MN,bimodal
exon:chr2:190648995-190649044:-@exon:chr2:190647740-190647849:-@exon:chr2:190647148-190647328:-,ENSG00000128699,ORMDL1,False,False,MN,bimodal
exon:chr2:198380556-198380870:+@exon:chr2:198388348-198388410:+@exon:chr2:198400254-198400354:+,"ENSG00000270757,ENSG00000115540","HSPE1-MOB4,MOB4",,,MN,bimodal
exon:chr2:201719727-201719809:-@exon:chr2:201719339-201719418:-@exon:chr2:201718626-201718716:-,ENSG00000013441,CLK1,False,True,MN,bimodal
exon:chr2:20240652-20240772:-@exon:chr2:20237299-20237375:-@exon:chr2:20237077-20237199:-,ENSG00000068697,LAPTM4A,False,False,MN,bimodal
exon:chr2:210288782-210289000:+@exon:chr2:210372316-210372365:+@exon:chr2:210444760-210444824:+,ENSG00000078018,MAP2,False,False,MN,bimodal
exon:chr2:237994527-237994685:+@exon:chr2:237995375-237995439:+@exon:chr2:237995770-237995840:+,ENSG00000198612,COPS8,False,False,MN,bimodal
exon:chr2:26461802-26461872:-@exon:chr2:26459723-26459856:-@exon:chr2:26457085-26457223:-,ENSG00000084754,HADHA,False,False,MN,bimodal
exon:chr2:27995541-27995559:+@exon:chr2:27997291-27997397:+@exon:chr2:28002300-28002601:+,ENSG00000243147,MRPL33,False,True,MN,bimodal
exon:chr2:30369807-30369928:+@exon:chr2:30371111-30371407:+@exon:chr2:30379494-30379658:+,ENSG00000119801,YPEL5,False,False,MN,bimodal
exon:chr2:38973836-38973889:-@exon:chr2:38973286-38973321:-@exon:chr2:38971595-38972329:-,ENSG00000115875,SRSF7,False,True,MN,bimodal
exon:chr2:38976671-38976706:-@exon:chr2:38976040-38976488:-@exon:chr2:38975721-38975795:-,ENSG00000115875,SRSF7,False,True,MN,bimodal
exon:chr2:65325105-65325200:-@exon:chr2:65318117-65318212:-@exon:chr2:65316073-65316204:-,ENSG00000138069,RAB1A,False,False,MN,bimodal
exon:chr2:65466986-65467096:+@exon:chr2:65469183-65469197:+@exon:chr2:65473658-65473873:+,ENSG00000138071,ACTR2,False,False,MN,bimodal
exon:chr2:73961556-73961715:-@exon:chr2:73959711-73959827:-@exon:chr2:73959290-73959412:-,ENSG00000144034,TPRKB,False,False,MN,bimodal
exon:chr2:73964429-73964513:-@exon:chr2:73961556-73961718:-@exon:chr2:73959290-73959412:-,ENSG00000144034,TPRKB,False,False,MN,bimodal
exon:chr2:74153953-74154179:+@exon:chr2:74159725-74159810:+@exon:chr2:74166037-74166149:+,ENSG00000114956,DGUOK,False,False,MN,bimodal
exon:chr2:74153953-74154179:+@exon:chr2:74173846-74174033:+@exon:chr2:74177712-74177859:+,ENSG00000114956,DGUOK,False,False,MN,bimodal
exon:chr2:74154024-74154179:+@exon:chr2:74166037-74166149:+@exon:chr2:74173846-74174033:+,ENSG00000114956,DGUOK,False,False,MN,bimodal
exon:chr2:74177712-74177859:+@exon:chr2:74184252-74184367:+@exon:chr2:74185273-74185372:+,ENSG00000114956,DGUOK,False,False,MN,bimodal
exon:chr2:74372316-74372430:-@exon:chr2:74369399-74369487:-@exon:chr2:74362525-74362785:-,ENSG00000163170,BOLA3,True,False,MN,bimodal
exon:chr2:98088548-98088677:-@exon:chr2:98088032-98088252:-@exon:chr2:98081083-98082014:-,ENSG00000230606,AC159540.1,False,False,MN,bimodal
exon:chr3:101231935-101232028:-@exon:chr3:101219914-101219963:-@exon:chr3:101212717-101212812:-,ENSG00000138468,SENP7,False,False,MN,bimodal
exon:chr3:101292939-101293123:+@exon:chr3:101298686-101298848:+@exon:chr3:101304281-101304355:+,ENSG00000081154,PCNP,False,False,MN,bimodal
exon:chr3:101293040-101293123:+@exon:chr3:101298634-101298848:+@exon:chr3:101304281-101304355:+,ENSG00000081154,PCNP,False,False,MN,bimodal
exon:chr3:101304281-101304355:+@exon:chr3:101309059-101309114:+@exon:chr3:101311471-101313281:+,ENSG00000081154,PCNP,False,False,MN,bimodal
exon:chr3:108308581-108308686:+@exon:chr3:108324182-108324285:+@exon:chr3:108326936-108327005:+,ENSG00000198919,DZIP3,False,True,MN,bimodal
exon:chr3:112052003-112052071:+@exon:chr3:112054790-112054864:+@exon:chr3:112059749-112059830:+,ENSG00000091972,CD200,False,False,MN,bimodal
exon:chr3:112052025-112052071:+@exon:chr3:112059749-112059830:+@exon:chr3:112063809-112064135:+,ENSG00000091972,CD200,False,False,MN,bimodal
exon:chr3:119219542-119219707:+@exon:chr3:119222379-119222467:+@exon:chr3:119222801-119222868:+,ENSG00000113845,TIMMDC1,False,False,MN,bimodal
exon:chr3:141457046-141457358:+@exon:chr3:141461486-141461749:+@exon:chr3:141462351-141462398:+,ENSG00000114125,RNF7,False,False,MN,bimodal
exon:chr3:159583952-159584070:+@exon:chr3:159603996-159606732:+@exon:chr3:159609886-159609979:+,"ENSG00000250588,ENSG00000151967","SCHIP1,IQCJ-SCHIP1",,,MN,bimodal
exon:chr3:16306276-16306476:-@exon:chr3:16305662-16305736:-@exon:chr3:16299486-16302336:-,ENSG00000154813,DPH3,False,False,MN,bimodal
exon:chr3:167452594-167452639:-@exon:chr3:167443189-167443261:-@exon:chr3:167437850-167438061:-,ENSG00000114209,PDCD10,False,False,MN,bimodal
exon:chr3:179322315-179322442:-@exon:chr3:179320440-179320585:-@exon:chr3:179319518-179319578:-,ENSG00000136522,MRPL47,False,True,MN,bimodal
exon:chr3:180705811-180705884:-@exon:chr3:180704731-180704810:-@exon:chr3:180703714-180703784:-,ENSG00000205981,DNAJC19,False,False,MN,bimodal
exon:chr3:180707388-180707557:-@exon:chr3:180705966-180706017:-@exon:chr3:180705811-180705884:-,ENSG00000205981,DNAJC19,False,False,MN,bimodal
exon:chr3:186502353-186502485:+@exon:chr3:186502751-186502890:+@exon:chr3:186503672-186503840:+,ENSG00000156976,EIF4A2,False,True,MN,bimodal
exon:chr3:186502353-186502485:+@exon:chr3:186503672-186503840:+@exon:chr3:186503953-186504062:+,ENSG00000156976,EIF4A2,False,True,MN,bimodal
exon:chr3:238973-239051:+@exon:chr3:286296-286375:+@exon:chr3:361366-361550:+,ENSG00000134121,CHL1,False,False,MN,bimodal
exon:chr3:48040128-48040369:-@exon:chr3:48028873-48028923:-@exon:chr3:48019355-48019423:-,ENSG00000047849,MAP4,False,False,MN,bimodal
exon:chr3:48732523-48732854:-@exon:chr3:48731892-48731958:-@exon:chr3:48730886-48731673:-,ENSG00000068745,IP6K2,False,False,MN,bimodal
exon:chr3:48732523-48732854:-@exon:chr3:48732127-48732257:-@exon:chr3:48731386-48731673:-,ENSG00000068745,IP6K2,False,False,MN,bimodal
exon:chr3:49065864-49065965:-@exon:chr3:49065681-49065755:-@exon:chr3:49065143-49065349:-,ENSG00000178035,IMPDH2,False,False,MN,bimodal
exon:chr3:56592874-56592938:+@exon:chr3:56593597-56593622:+@exon:chr3:56597712-56598153:+,ENSG00000180376,CCDC66,False,False,MN,bimodal
exon:chr3:56593597-56593622:+@exon:chr3:56594890-56595040:+@exon:chr3:56597712-56598153:+,ENSG00000180376,CCDC66,False,False,MN,bimodal
exon:chr3:63849448-63849579:-@exon:chr3:63825332-63825449:-@exon:chr3:63824048-63824175:-,ENSG00000163634,THOC7,False,True,MN,bimodal
exon:chr3:69129485-69129528:-@exon:chr3:69129263-69129304:-@exon:chr3:69126949-69127069:-,ENSG00000144744,UBA3,False,False,MN,bimodal
exon:chr3:9439108-9439179:-@exon:chr3:9437190-9437263:-@exon:chr3:9433389-9433510:-,ENSG00000206573,SETD5-AS1,False,False,MN,bimodal
exon:chr4:100815492-100815533:-@exon:chr4:100815112-100815157:-@exon:chr4:100813157-100813191:-,ENSG00000109270,LAMTOR3,False,False,MN,bimodal
exon:chr4:166248775-166248916:+@exon:chr4:166254492-166254777:+@exon:chr4:166258941-166259089:+,ENSG00000052802,MSMO1,False,False,MN,bimodal
exon:chr4:20525637-20525800:+@exon:chr4:20526772-20526795:+@exon:chr4:20530572-20530722:+,ENSG00000145147,SLIT2,False,False,MN,bimodal
exon:chr4:21305430-21305612:-@exon:chr4:20852166-20852290:-@exon:chr4:20760444-20760513:-,ENSG00000185774,KCNIP4,False,False,MN,bimodal
exon:chr4:26322448-26322670:+@exon:chr4:26364068-26364250:+@exon:chr4:26387975-26388013:+,ENSG00000168214,RBPJ,True,False,MN,bimodal
exon:chr4:39776454-39776553:+@exon:chr4:39779302-39779430:+@exon:chr4:39779980-39784412:+,ENSG00000078140,UBE2K,True,False,MN,bimodal
exon:chr4:48853823-48853992:+@exon:chr4:48859230-48859382:+@exon:chr4:48862742-48862807:+,ENSG00000109180,OCIAD1,False,False,MN,bimodal
exon:chr4:48896023-48896070:-@exon:chr4:48894789-48894906:-@exon:chr4:48887399-48887582:-,ENSG00000145247,OCIAD2,False,False,MN,bimodal
exon:chr4:57852520-57852592:+@exon:chr4:57856914-57857064:+@exon:chr4:57860570-57860682:+,ENSG00000047315,POLR2B,False,True,MN,bimodal
exon:chr4:76416934-76416992:-@exon:chr4:76416821-76416847:-@exon:chr4:76415791-76415911:-,ENSG00000163743,RCHY1,False,False,MN,bimodal
exon:chr4:76580250-76580430:-@exon:chr4:76579167-76579265:-@exon:chr4:76573823-76573925:-,ENSG00000138757,G3BP2,False,True,MN,bimodal
exon:chr4:83277949-83278048:-@exon:chr4:83277690-83277836:-@exon:chr4:83276231-83276554:-,ENSG00000138668,HNRNPD,False,True,MN,bimodal
exon:chr4:83347190-83347282:-@exon:chr4:83346716-83346820:-@exon:chr4:83343717-83346036:-,ENSG00000152795,HNRNPDL,False,True,MN,bimodal
exon:chr4:83989591-83989675:+@exon:chr4:83994359-83994506:+@exon:chr4:83996450-83996524:+,ENSG00000138663,COPS4,True,False,MN,bimodal
exon:chr4:84378062-84378111:+@exon:chr4:84379499-84379582:+@exon:chr4:84380893-84380950:+,ENSG00000163319,MRPS18C,False,True,MN,bimodal
exon:chr4:84379499-84379582:+@exon:chr4:84380893-84380950:+@exon:chr4:84382126-84382185:+,ENSG00000163319,MRPS18C,False,True,MN,bimodal
exon:chr4:95158103-95158169:+@exon:chr4:95162057-95162157:+@exon:chr4:95170805-95170906:+,ENSG00000163104,SMARCAD1,False,False,MN,bimodal
exon:chr4:99355087-99355213:+@exon:chr4:99358091-99358219:+@exon:chr4:99363141-99363817:+,ENSG00000138698,RAP1GDS1,False,False,MN,bimodal
exon:chr5:102522021-102522140:+@exon:chr5:102523015-102523077:+@exon:chr5:102526543-102526683:+,ENSG00000145725,PPIP5K2,False,False,MN,bimodal
exon:chr5:112073585-112073622:+@exon:chr5:112090570-112090722:+@exon:chr5:112102023-112102107:+,ENSG00000134982,APC,False,False,MN,bimodal
exon:chr5:112102886-112103087:+@exon:chr5:112111326-112111434:+@exon:chr5:112116487-112116600:+,ENSG00000134982,APC,False,False,MN,bimodal
exon:chr5:139554741-139554870:+@exon:chr5:139574031-139574237:+@exon:chr5:139622890-139623048:+,ENSG00000120306,CYSTM1,False,False,MN,bimodal
exon:chr5:146257565-146258144:-@exon:chr5:146236062-146236146:-@exon:chr5:146080608-146080705:-,ENSG00000156475,PPP2R2B,False,False,MN,bimodal
exon:chr5:147162019-147162338:-@exon:chr5:147051241-147051517:-@exon:chr5:147040511-147041008:-,ENSG00000176049,JAKMIP2,False,False,MN,bimodal
exon:chr5:148899853-148899951:-@exon:chr5:148897357-148897440:-@exon:chr5:148892633-148892772:-,ENSG00000113712,CSNK1A1,False,False,MN,bimodal
exon:chr5:154320777-154320825:+@exon:chr5:154330381-154330498:+@exon:chr5:154335931-154335996:+,ENSG00000082515,MRPL22,False,True,MN,bimodal
exon:chr5:177580492-177580561:-@exon:chr5:177577889-177577994:-@exon:chr5:177576461-177576839:-,ENSG00000145912,NHP2,False,True,MN,bimodal
exon:chr5:43313458-43313595:-@exon:chr5:43307868-43307926:-@exon:chr5:43298620-43299077:-,ENSG00000112972,HMGCS1,False,False,MN,bimodal
exon:chr5:56471773-56472227:+@exon:chr5:56509901-56510020:+@exon:chr5:56526673-56526796:+,ENSG00000062194,GPBP1,False,False,MN,bimodal
exon:chr5:56509948-56510020:+@exon:chr5:56517203-56517223:+@exon:chr5:56526673-56526796:+,ENSG00000062194,GPBP1,False,False,MN,bimodal
exon:chr5:60368952-60369041:+@exon:chr5:60379070-60379156:+@exon:chr5:60394819-60394859:+,ENSG00000164182,NDUFAF2,False,False,MN,bimodal
exon:chr5:64079663-64079806:+@exon:chr5:64081308-64081406:+@exon:chr5:64082351-64082454:+,ENSG00000153015,CWC27,False,True,MN,bimodal
exon:chr5:68513587-68513698:+@exon:chr5:68522165-68522228:+@exon:chr5:68524027-68524214:+,ENSG00000134056,MRPS36,False,True,MN,bimodal
exon:chr5:82373140-82373315:-@exon:chr5:82360827-82360936:-@exon:chr5:82357696-82357730:-,ENSG00000174695,TMEM167A,False,False,MN,bimodal
exon:chr6:10749855-10749931:+@exon:chr6:10751366-10751467:+@exon:chr6:10755375-10755712:+,"ENSG00000272162,ENSG00000153157,ENSG00000137210","RP11-637O19.3,SYCP2L,TMEM14B",,,MN,bimodal
exon:chr6:114292021-114292449:-@exon:chr6:114283531-114283558:-@exon:chr6:114281070-114281182:-,ENSG00000196591,HDAC2,False,False,MN,bimodal
exon:chr6:116892652-116892818:+@exon:chr6:116894021-116894148:+@exon:chr6:116895221-116895334:+,ENSG00000111832,RWDD1,False,False,MN,bimodal
exon:chr6:125621684-125621805:-@exon:chr6:125619860-125619962:-@exon:chr6:125613987-125614055:-,ENSG00000111906,HDDC2,False,False,MN,bimodal
exon:chr6:127774992-127775232:-@exon:chr6:127772427-127772462:-@exon:chr6:127771332-127771497:-,"ENSG00000255330,ENSG00000189367","SOGA3,KIAA0408",,,MN,bimodal
exon:chr6:30608154-30608199:+@exon:chr6:30608312-30608380:+@exon:chr6:30609953-30610024:+,ENSG00000137343,ATAT1,False,False,MN,bimodal
exon:chr6:31607976-31608083:-@exon:chr6:31607277-31607423:-@exon:chr6:31606818-31607003:-,ENSG00000204463,BAG6,False,False,MN,bimodal
exon:chr6:31766254-31766284:-@exon:chr6:31765767-31765826:-@exon:chr6:31765173-31765659:-,ENSG00000204392,LSM2,False,False,MN,bimodal
exon:chr6:42182018-42182082:-@exon:chr6:42181858-42181930:-@exon:chr6:42179519-42179655:-,ENSG00000048544,MRPS10,False,True,MN,bimodal
exon:chr6:56912111-56912194:+@exon:chr6:56915572-56915652:+@exon:chr6:56917484-56917844:+,ENSG00000168116,KIAA1586,False,False,MN,bimodal
exon:chr6:86352515-86352709:-@exon:chr6:86351010-86351169:-@exon:chr6:86350164-86350282:-,ENSG00000135316,SYNCRIP,False,True,MN,bimodal
exon:chr6:88229898-88229974:-@exon:chr6:88229301-88229425:-@exon:chr6:88228542-88228609:-,ENSG00000146282,RARS2,False,True,MN,bimodal
exon:chr6:99873091-99873207:-@exon:chr6:99864225-99864304:-@exon:chr6:99862448-99862566:-,ENSG00000132424,PNISR,False,False,MN,bimodal
exon:chr7:104654654-104654982:+@exon:chr7:104678573-104678646:+@exon:chr7:104681286-104681303:+,ENSG00000005483,KMT2E,False,False,MN,bimodal
exon:chr7:150493454-150493820:-@exon:chr7:150491049-150491159:-@exon:chr7:150490632-150490688:-,ENSG00000106565,TMEM176B,False,False,MN,bimodal
exon:chr7:150753667-150753723:-@exon:chr7:150752840-150752935:-@exon:chr7:150752619-150752693:-,ENSG00000164885,CDK5,False,False,MN,bimodal
exon:chr7:16722405-16722470:+@exon:chr7:16725530-16725665:+@exon:chr7:16729422-16729531:+,ENSG00000136261,BZW2,False,True,MN,bimodal
exon:chr7:26240192-26240366:-@exon:chr7:26237451-26237486:-@exon:chr7:26237242-26237352:-,ENSG00000122566,HNRNPA2B1,False,True,MN,bimodal
exon:chr7:35840542-35840880:+@exon:chr7:35871102-35871644:+@exon:chr7:35872408-35872510:+,ENSG00000122545,SEPT7,False,False,MN,bimodal
exon:chr7:35840829-35840880:+@exon:chr7:35872408-35872510:+@exon:chr7:35903162-35903268:+,ENSG00000122545,SEPT7,False,False,MN,bimodal
exon:chr7:43769028-43769082:-@exon:chr7:43705257-43705321:-@exon:chr7:43688199-43688251:-,ENSG00000106603,COA1,False,False,MN,bimodal
exon:chr7:91609603-91609647:+@exon:chr7:91621472-91621525:+@exon:chr7:91622199-91622369:+,ENSG00000127914,AKAP9,False,False,MN,bimodal
exon:chr7:91699344-91699520:+@exon:chr7:91700219-91700323:+@exon:chr7:91706169-91706321:+,ENSG00000127914,AKAP9,False,False,MN,bimodal
exon:chr8:101965078-101965221:-@exon:chr8:101964157-101964353:-@exon:chr8:101960824-101961128:-,ENSG00000164924,YWHAZ,False,False,MN,bimodal
exon:chr8:17782253-17782289:+@exon:chr8:17792215-17792367:+@exon:chr8:17793098-17793215:+,ENSG00000078674,PCM1,False,False,MN,bimodal
exon:chr8:29940363-29940464:-@exon:chr8:29931393-29931571:-@exon:chr8:29927158-29927575:-,ENSG00000133872,TMEM66,False,False,MN,bimodal
