,features_of_interest_in_go_term,features_of_interest_in_go_term_gene_symbols,go_domain,go_name,n_background_in_go_term,n_features_of_interest_in_go_term,n_features_total_in_go_term,negative_log_p_value,bonferonni_corrected_negative_log_p_value
GO:0006200,"ENSG00000165629,ENSG00000076242,ENSG00000152234,ENSG00000163636,ENSG00000154723,ENSG00000241837,ENSG00000167283,ENSG00000064933,ENSG00000127603","ATP5C1,MLH1,ATP5A1,PSMD6,ATP5J,ATP5O,ATP5L,PMS1,MACF1",biological_process,ATP catabolic process,29,9,88,2.29850206098,-3.5421395964
GO:0008284,"ENSG00000133703,ENSG00000134419,ENSG00000140443,ENSG00000114209,ENSG00000187109,ENSG00000150093,ENSG00000170889,ENSG00000196591,ENSG00000124783","KRAS,RPS15A,IGF1R,PDCD10,NAP1L1,ITGB1,RPS9,HDAC2,SSR1",biological_process,positive regulation of cell proliferation,29,9,455,2.29850206098,-3.5421395964
GO:0007010,"ENSG00000151914,ENSG00000196504,ENSG00000131236,ENSG00000163069,ENSG00000158427","DST,PRPF40A,CAP1,SGCB,TMSB15B",biological_process,cytoskeleton organization,15,5,131,2.28467673132,-3.55596492606
GO:0006913,"ENSG00000099246,ENSG00000174891,ENSG00000166128,ENSG00000133703,ENSG00000126653","RAB18,RSRC1,RAB8B,KRAS,NSRP1",biological_process,nucleocytoplasmic transport,15,5,117,2.28467673132,-3.55596492606
GO:0045454,"ENSG00000108010,ENSG00000198843,ENSG00000198431,ENSG00000115514,ENSG00000091164","GLRX3,SELT,TXNRD1,TXNDC9,TXNL1",biological_process,cell redox homeostasis,15,5,63,2.28467673132,-3.55596492606
GO:0006950,"ENSG00000166598,ENSG00000108848,ENSG00000133318,ENSG00000110172,ENSG00000180228,ENSG00000082701,ENSG00000100532","HSP90B1,LUC7L3,RTN3,CHORDC1,PRKRA,GSK3B,CGRRF1",biological_process,response to stress,22,7,165,2.26572325142,-3.57491840595
GO:0016197,"ENSG00000039319,ENSG00000074319,ENSG00000136738,ENSG00000221983","ZFYVE16,TSG101,STAM,UBA52",biological_process,endosomal transport,12,4,60,2.178079244,-3.66256241338
GO:0042127,"ENSG00000153774,ENSG00000100320,ENSG00000130066,ENSG00000130816","CFDP1,RBFOX2,SAT1,DNMT1",biological_process,regulation of cell proliferation,12,4,155,2.178079244,-3.66256241338
GO:0006629,"ENSG00000152234,ENSG00000133027,ENSG00000143198,ENSG00000085719,ENSG00000099797,ENSG00000143753","ATP5A1,PEMT,MGST3,CPNE3,TECR,DEGS1",biological_process,lipid metabolic process,19,6,228,2.14302373392,-3.69761792346
GO:0006289,"ENSG00000014824,ENSG00000134480,ENSG00000187735,ENSG00000168002,ENSG00000100142,ENSG00000066427","SLC30A9,CCNH,TCEA1,POLR2G,POLR2F,ATXN3",biological_process,nucleotide-excision repair,19,6,84,2.14302373392,-3.69761792346
GO:0019827,"ENSG00000134982,ENSG00000133112,ENSG00000134744","APC,TPT1,ZCCHC11",biological_process,stem cell maintenance,9,3,50,2.08035376179,-3.76028789558
GO:0000910,"ENSG00000159140,ENSG00000125868,ENSG00000122545","SON,DSTN,SEPT7",biological_process,cytokinesis,9,3,63,2.08035376179,-3.76028789558
GO:0006633,"ENSG00000074696,ENSG00000145439,ENSG00000143753","PTPLAD1,CBR4,DEGS1",biological_process,fatty acid biosynthetic process,9,3,59,2.08035376179,-3.76028789558
GO:0006112,"ENSG00000186469,ENSG00000163931,ENSG00000108946,ENSG00000140612,ENSG00000118363","GNG2,TKT,PRKAR1A,SEC11A,SPCS2",biological_process,energy reserve metabolic process,16,5,116,2.01772372972,-3.82291792766
GO:0007059,"ENSG00000096063,ENSG00000166595,ENSG00000182628,ENSG00000117697","SRPK1,FAM96B,SKA2,NSL1",biological_process,chromosome segregation,13,4,71,1.8895327366,-3.95110892077
GO:0034641,"ENSG00000198130,ENSG00000163636,ENSG00000075239,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000065154,ENSG00000008311,ENSG00000108294,ENSG00000129596,ENSG00000135821,ENSG00000130066,ENSG00000129084,ENSG00000197170,ENSG00000149089","HIBCH,PSMD6,ACAT1,PSMB5,PSMA2,PSMA2,OAT,AASS,PSMB3,CDO1,GLUL,SAT1,PSMA1,PSMD12,APIP",biological_process,cellular nitrogen compound metabolic process,55,15,214,1.81207946492,-4.02856219245
GO:0006370,"ENSG00000188342,ENSG00000168002,ENSG00000100142,ENSG00000125651,ENSG00000134480","GTF2F2,POLR2G,POLR2F,GTF2F1,CCNH",biological_process,7-methylguanosine mRNA capping,17,5,37,1.78376456165,-4.05687709572
GO:0006283,"ENSG00000168002,ENSG00000100142,ENSG00000205581,ENSG00000134480,ENSG00000187735","POLR2G,POLR2F,HMGN1,CCNH,TCEA1",biological_process,transcription-coupled nucleotide-excision repair,17,5,56,1.78376456165,-4.05687709572
GO:0022900,"ENSG00000198431,ENSG00000164258,ENSG00000091164","TXNRD1,NDUFS4,TXNL1",biological_process,electron transport chain,10,3,45,1.75843379499,-4.08220786238
GO:0046777,"ENSG00000101266,ENSG00000140443,ENSG00000149269","CSNK2A1,IGF1R,PAK1",biological_process,protein autophosphorylation,10,3,165,1.75843379499,-4.08220786238
GO:0006919,"ENSG00000204628,ENSG00000114023,ENSG00000184047","GNB2L1,FAM162A,DIABLO",biological_process,activation of cysteine-type endopeptidase activity involved in apoptotic process,10,3,88,1.75843379499,-4.08220786238
GO:0006383,"ENSG00000100142,ENSG00000116747,ENSG00000241258","POLR2F,TROVE2,CRCP",biological_process,transcription from RNA polymerase III promoter,10,3,43,1.75843379499,-4.08220786238
GO:0044255,"ENSG00000075239,ENSG00000141027,ENSG00000198431,ENSG00000117054,ENSG00000079459,ENSG00000099797","ACAT1,NCOR1,TXNRD1,ACADM,FDFT1,TECR",biological_process,cellular lipid metabolic process,21,6,156,1.71808565959,-4.12255599778
GO:0002474,"ENSG00000256646,ENSG00000138674,ENSG00000157020,ENSG00000100804,ENSG00000106588,ENSG00000163636,ENSG00000221983,ENSG00000108294,ENSG00000127022,ENSG00000152700,ENSG00000129084,ENSG00000197170","PSMA2,SEC31A,SEC13,PSMB5,PSMA2,PSMD6,UBA52,PSMB3,CANX,SAR1B,PSMA1,PSMD12",biological_process,antigen processing and presentation of peptide antigen via MHC class I,44,12,164,1.71781646492,-4.12282519245
GO:0000084,"ENSG00000113558,ENSG00000134480,ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000135336,ENSG00000204120,ENSG00000115947,ENSG00000129084,ENSG00000197170","SKP1,CCNH,PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,ORC3,GIGYF2,ORC4,PSMA1,PSMD12",biological_process,S phase of mitotic cell cycle,48,13,131,1.70843354391,-4.13220811347
GO:0015992,"ENSG00000152234,ENSG00000100554,ENSG00000159720,ENSG00000241837","ATP5A1,ATP6V1D,ATP6V0D1,ATP5O",biological_process,proton transport,14,4,44,1.64264945119,-4.19799220618
GO:0015991,"ENSG00000135390,ENSG00000138698,ENSG00000159720,ENSG00000152234","ATP5G2,RAP1GDS1,ATP6V0D1,ATP5A1",biological_process,ATP hydrolysis coupled proton transport,14,4,33,1.64264945119,-4.19799220618
GO:0014070,"ENSG00000075239,ENSG00000255526,ENSG00000129559","ACAT1,NEDD8-MDP1,NEDD8",biological_process,response to organic cyclic compound,11,3,109,1.49290450026,-4.34773715711
GO:0006302,"ENSG00000105393,ENSG00000079246,ENSG00000158019","BABAM1,XRCC5,BRE",biological_process,double-strand break repair,11,3,68,1.49290450026,-4.34773715711
GO:0045727,"ENSG00000075151,ENSG00000102317,ENSG00000067560","EIF4G3,RBM3,RHOA",biological_process,positive regulation of translation,11,3,43,1.49290450026,-4.34773715711
GO:0033572,"ENSG00000141367,ENSG00000100554,ENSG00000159720","CLTC,ATP6V1D,ATP6V0D1",biological_process,transferrin transport,11,3,37,1.49290450026,-4.34773715711
GO:0051092,"ENSG00000244687,ENSG00000133703,ENSG00000221983","UBE2V1,KRAS,UBA52",biological_process,positive regulation of NF-kappaB transcription factor activity,11,3,119,1.49290450026,-4.34773715711
GO:0007568,"ENSG00000127022,ENSG00000197894,ENSG00000118705","CANX,ADH5,RPN2",biological_process,aging,11,3,101,1.49290450026,-4.34773715711
GO:0007275,"ENSG00000153774,ENSG00000116918,ENSG00000118482,ENSG00000185721,ENSG00000150093,ENSG00000175183","CFDP1,TSNAX,PHF3,DRG1,ITGB1,CSRP2",biological_process,multicellular organismal development,23,6,564,1.37728675294,-4.46335490443
GO:0051437,"ENSG00000113558,ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000089053,ENSG00000141552,ENSG00000129084,ENSG00000197170","SKP1,PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,ANAPC5,ANAPC11,PSMA1,PSMD12",biological_process,positive regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle,43,11,86,1.3662102108,-4.47443144657
GO:0031145,"ENSG00000113558,ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000089053,ENSG00000141552,ENSG00000129084,ENSG00000197170","SKP1,PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,ANAPC5,ANAPC11,PSMA1,PSMD12",biological_process,anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process,44,11,95,1.26080021426,-4.57984144311
GO:0051439,"ENSG00000113558,ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000089053,ENSG00000141552,ENSG00000129084,ENSG00000197170","SKP1,PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,ANAPC5,ANAPC11,PSMA1,PSMD12",biological_process,regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle,44,11,90,1.26080021426,-4.57984144311
GO:0000075,"ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000135336,ENSG00000089053,ENSG00000141552,ENSG00000115947,ENSG00000129084,ENSG00000197170","PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,ORC3,ANAPC5,ANAPC11,ORC4,PSMA1,PSMD12",biological_process,cell cycle checkpoint,49,12,147,1.17536312009,-4.66527853729
GO:0008152,"ENSG00000198130,ENSG00000101247,ENSG00000093144,ENSG00000075239,ENSG00000071462,ENSG00000163931,ENSG00000145439,ENSG00000117054,ENSG00000126457,ENSG00000131828,ENSG00000110871","HIBCH,NDUFAF5,ECHDC1,ACAT1,WBSCR22,TKT,CBR4,ACADM,PRMT1,PDHA1,COQ5",biological_process,metabolic process,45,11,486,1.16260875355,-4.67803290382
GO:0000216,"ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000135336,ENSG00000115947,ENSG00000129084,ENSG00000197170","PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,ORC3,ORC4,PSMA1,PSMD12",biological_process,M/G1 transition of mitotic cell cycle,43,10,93,0.967030066974,-4.8736115904
GO:0051436,"ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000089053,ENSG00000141552,ENSG00000129084,ENSG00000197170","PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,ANAPC5,ANAPC11,PSMA1,PSMD12",biological_process,negative regulation of ubiquitin-protein ligase activity involved in mitotic cell cycle,43,10,80,0.967030066974,-4.8736115904
GO:0006977,"ENSG00000078304,ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000129084,ENSG00000197170","PPP2R5C,PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,PSMA1,PSMD12",biological_process,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",39,9,82,0.947099031529,-4.89354262584
GO:0006879,"ENSG00000103415,ENSG00000100554,ENSG00000159720","HMOX2,ATP6V1D,ATP6V0D1",biological_process,cellular iron ion homeostasis,14,3,73,0.927100229988,-4.91354142739
GO:0006606,"ENSG00000204569,ENSG00000149196,ENSG00000129197","PPP1R10,C11orf73,RPAIN",biological_process,protein import into nucleus,15,3,48,0.792805694312,-5.04783596306
GO:0002479,"ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000129084,ENSG00000197170","PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,PSMA1,PSMD12",biological_process,"antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent",39,8,138,0.620062874727,-5.22057878265
GO:0042590,"ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000221983,ENSG00000108294,ENSG00000129084,ENSG00000197170","PSMD6,PSMB5,PSMA2,PSMA2,UBA52,PSMB3,PSMA1,PSMD12",biological_process,antigen processing and presentation of exogenous peptide antigen via MHC class I,39,8,142,0.620062874727,-5.22057878265
GO:0006521,"ENSG00000163636,ENSG00000100804,ENSG00000106588,ENSG00000256646,ENSG00000108294,ENSG00000129084,ENSG00000197170","PSMD6,PSMB5,PSMA2,PSMA2,PSMB3,PSMA1,PSMD12",biological_process,regulation of cellular amino acid metabolic process,38,7,66,0.421573923299,-5.41906773407
